Source,Target,Type,Id,Label,timeset,Weight
572592023,100000357261111,Undirected,695,,,1
572592023,100000392891951,Undirected,696,,,1
572592023,100000400017828,Undirected,697,,,1
572802652,100000372915000,Undirected,698,,,1
577401938,100000289737542,Undirected,699,,,1
577401938,100000341216886,Undirected,700,,,1
577401938,100000389361010,Undirected,701,,,1
577401938,100000408816068,Undirected,702,,,1
604678719,100000333813000,Undirected,703,,,1
604678719,100000367663318,Undirected,704,,,1
611832495,100000289737542,Undirected,705,,,1
611832495,100000353503194,Undirected,706,,,1
611832495,100000357261111,Undirected,707,,,1
611832495,100000389361010,Undirected,708,,,1
611832495,100000392891951,Undirected,709,,,1
611832495,100000400017828,Undirected,710,,,1
611832495,100000410019245,Undirected,711,,,1
618222551,100000303203451,Undirected,712,,,1
618222551,100000337935855,Undirected,713,,,1
618222551,100000365526000,Undirected,714,,,1
618222551,100000448611307,Undirected,715,,,1
626452503,100000333813000,Undirected,716,,,1
626452503,100000367663318,Undirected,717,,,1
633000389,100000357261111,Undirected,718,,,1
633000389,100000408816068,Undirected,719,,,1
635630398,100000332588059,Undirected,720,,,1
635630398,100000412309021,Undirected,721,,,1
635630398,100000462747302,Undirected,722,,,1
639647750,100000365803926,Undirected,723,,,1
640611955,100000333813000,Undirected,724,,,1
640611955,100000367663318,Undirected,725,,,1
640611955,100000368410956,Undirected,726,,,1
640887158,100000289737542,Undirected,727,,,1
640887158,100000357261111,Undirected,728,,,1
640887158,100000389361010,Undirected,729,,,1
640887158,100000408816068,Undirected,730,,,1
640887158,100000410019245,Undirected,731,,,1
641527218,100000333813000,Undirected,732,,,1
641527218,100000367663318,Undirected,733,,,1
645684047,100000294776004,Undirected,734,,,1
645684047,100000310235530,Undirected,735,,,1
645684047,100000451838897,Undirected,736,,,1
648989580,100000324114807,Undirected,737,,,1
651928572,100000333813000,Undirected,738,,,1
651928572,100000368410956,Undirected,739,,,1
657927805,100000451838897,Undirected,740,,,1
672024580,100000386986443,Undirected,741,,,1
672024580,100000389361010,Undirected,742,,,1
672024580,100000392891951,Undirected,743,,,1
672024580,100000400017828,Undirected,744,,,1
672024580,100000408816068,Undirected,745,,,1
677924538,100000368410956,Undirected,746,,,1
677940123,100000332588059,Undirected,747,,,1
677940123,100000462747302,Undirected,748,,,1
678200621,100000392891951,Undirected,749,,,1
531013568,100000480786069,Undirected,750,,,1
531013568,100000498700170,Undirected,751,,,1
531013568,100000506409115,Undirected,752,,,1
531013568,100000518357123,Undirected,753,,,1
531013568,100000551466693,Undirected,754,,,1
540657595,100000485458314,Undirected,755,,,1
540657595,100000521997139,Undirected,756,,,1
540657595,100000541814941,Undirected,757,,,1
540657595,100000569113481,Undirected,758,,,1
542798668,100000588491126,Undirected,759,,,1
544552466,100000481555251,Undirected,760,,,1
544552466,100000518546453,Undirected,761,,,1
544552466,100000564806076,Undirected,762,,,1
544552466,100000579577041,Undirected,763,,,1
545577860,100000510002882,Undirected,764,,,1
551074991,100000473782560,Undirected,765,,,1
551074991,100000541814941,Undirected,766,,,1
551074991,100000565066519,Undirected,767,,,1
551074991,100000569113481,Undirected,768,,,1
551799461,100000589052338,Undirected,769,,,1
557874377,100000510002882,Undirected,770,,,1
560236619,100000527376397,Undirected,771,,,1
560236619,100000578095664,Undirected,772,,,1
569925919,100000589052338,Undirected,773,,,1
572592023,100000541814941,Undirected,774,,,1
572592023,100000569113481,Undirected,775,,,1
577401938,100000485458314,Undirected,776,,,1
577401938,100000541814941,Undirected,777,,,1
577882922,100000484807748,Undirected,778,,,1
604678719,100000527376397,Undirected,779,,,1
604678719,100000578095664,Undirected,780,,,1
611832495,100000473782560,Undirected,781,,,1
611832495,100000485458314,Undirected,782,,,1
611832495,100000524316031,Undirected,783,,,1
611832495,100000541814941,Undirected,784,,,1
611832495,100000569113481,Undirected,785,,,1
613852547,100000480665080,Undirected,786,,,1
613852547,100000508564684,Undirected,787,,,1
631274226,100000506409115,Undirected,788,,,1
631274226,100000518357123,Undirected,789,,,1
633000389,100000518357123,Undirected,790,,,1
635630398,100000510002882,Undirected,791,,,1
640611955,100000527376397,Undirected,792,,,1
640887158,100000485458314,Undirected,793,,,1
640887158,100000541814941,Undirected,794,,,1
640887158,100000569113481,Undirected,795,,,1
640887158,100000586100994,Undirected,796,,,1
641527218,100000527376397,Undirected,797,,,1
645684047,100000506409115,Undirected,798,,,1
645684047,100000518357123,Undirected,799,,,1
654961381,100000463449360,Undirected,800,,,1
654961381,100000480665080,Undirected,801,,,1
654961381,100000508564684,Undirected,802,,,1
654961381,100000546322317,Undirected,803,,,1
657764132,100000510002882,Undirected,804,,,1
657927805,100000480786069,Undirected,805,,,1
657927805,100000506409115,Undirected,806,,,1
657927805,100000518357123,Undirected,807,,,1
657927805,100000553076419,Undirected,808,,,1
670161715,100000481555251,Undirected,809,,,1
670161715,100000518546453,Undirected,810,,,1
672024580,100000501889937,Undirected,811,,,1
672024580,100000541814941,Undirected,812,,,1
677940123,100000468601659,Undirected,813,,,1
677940123,100000510002882,Undirected,814,,,1
678200621,100000541814941,Undirected,815,,,1
678200621,100000586100994,Undirected,816,,,1
530759938,100000843188851,Undirected,817,,,1
534275844,100000817622654,Undirected,818,,,1
534275844,100000842450319,Undirected,819,,,1
534300238,100000817622654,Undirected,820,,,1
537347192,100000636407728,Undirected,821,,,1
540657595,100000600931926,Undirected,822,,,1
540657595,100000618135408,Undirected,823,,,1
540657595,100000630718870,Undirected,824,,,1
540657595,100000700807492,Undirected,825,,,1
540657595,100000767347221,Undirected,826,,,1
540657595,100000776480838,Undirected,827,,,1
542798668,100000839306837,Undirected,828,,,1
544552466,100000602539670,Undirected,829,,,1
544552466,100000679003204,Undirected,830,,,1
545577860,100000632298582,Undirected,831,,,1
545577860,100000831705811,Undirected,832,,,1
551074991,100000618135408,Undirected,833,,,1
551074991,100000630718870,Undirected,834,,,1
551074991,100000700807492,Undirected,835,,,1
551074991,100000741607286,Undirected,836,,,1
551074991,100000802515145,Undirected,837,,,1
551074991,100000842450319,Undirected,838,,,1
551074991,100000872354982,Undirected,839,,,1
551799461,100000912028991,Undirected,840,,,1
557874377,100000831705811,Undirected,841,,,1
560236619,100000607703192,Undirected,842,,,1
560236619,100000839306837,Undirected,843,,,1
569925919,100000912028991,Undirected,844,,,1
570503073,100000707728747,Undirected,845,,,1
572592023,100000618135408,Undirected,846,,,1
572592023,100000630718870,Undirected,847,,,1
572592023,100000802515145,Undirected,848,,,1
572592023,100000842450319,Undirected,849,,,1
572802652,100000912028991,Undirected,850,,,1
577401938,100000842450319,Undirected,851,,,1
577401938,100000874365594,Undirected,852,,,1
604678719,100000607703192,Undirected,853,,,1
604678719,100000839306837,Undirected,854,,,1
611832495,100000630718870,Undirected,855,,,1
611832495,100000700807492,Undirected,856,,,1
611832495,100000810842008,Undirected,857,,,1
611832495,100000874365594,Undirected,858,,,1
613852547,100000825108400,Undirected,859,,,1
618222551,100000674115839,Undirected,860,,,1
618222551,100000677703370,Undirected,861,,,1
618222551,100000691659543,Undirected,862,,,1
618222551,100000716153823,Undirected,863,,,1
618222551,100000835392956,Undirected,864,,,1
618222551,100000860374558,Undirected,865,,,1
626452503,100000607703192,Undirected,866,,,1
626452503,100000839306837,Undirected,867,,,1
633000389,100000638332417,Undirected,868,,,1
635630398,100000831705811,Undirected,869,,,1
641527218,100000607703192,Undirected,870,,,1
641527218,100000697028683,Undirected,871,,,1
641527218,100000839306837,Undirected,872,,,1
645684047,100000840696789,Undirected,873,,,1
648989580,100000600931926,Undirected,874,,,1
654961381,100000825108400,Undirected,875,,,1
670161715,100000602539670,Undirected,876,,,1
670161715,100000679003204,Undirected,877,,,1
672024580,100000630718870,Undirected,878,,,1
672024580,100000802515145,Undirected,879,,,1
672024580,100000842450319,Undirected,880,,,1
672024580,100000923233098,Undirected,881,,,1
677940123,100000831705811,Undirected,882,,,1
677940123,100000841063472,Undirected,883,,,1
678200621,100000630718870,Undirected,884,,,1
678200621,100000802515145,Undirected,885,,,1
530759938,100000924961212,Undirected,886,,,1
531013568,100001029520662,Undirected,887,,,1
531013568,100001091821306,Undirected,888,,,1
531013568,100001104446238,Undirected,889,,,1
537347192,100001041086344,Undirected,890,,,1
540657595,100000949330022,Undirected,891,,,1
540657595,100001091687101,Undirected,892,,,1
540657595,100001095919345,Undirected,893,,,1
540657595,100001104996933,Undirected,894,,,1
542798668,100000987429985,Undirected,895,,,1
542798668,100001123204703,Undirected,896,,,1
544552466,100001071874979,Undirected,897,,,1
545577860,100000924961212,Undirected,898,,,1
545577860,100001022821727,Undirected,899,,,1
551074991,100001060227707,Undirected,900,,,1
551074991,100001062252570,Undirected,901,,,1
551799461,100000924163414,Undirected,902,,,1
557874377,100000924961212,Undirected,903,,,1
559392060,100001055702229,Undirected,904,,,1
560236619,100000960586800,Undirected,905,,,1
560236619,100000997364409,Undirected,906,,,1
560236619,100001123204703,Undirected,907,,,1
560236619,100001169124719,Undirected,908,,,1
561396745,100001123204703,Undirected,909,,,1
569925919,100000924163414,Undirected,910,,,1
570503073,100001098808442,Undirected,911,,,1
572592023,100000963260959,Undirected,912,,,1
572592023,100001024740761,Undirected,913,,,1
572592023,100001060227707,Undirected,914,,,1
572592023,100001062252570,Undirected,915,,,1
572592023,100001091687101,Undirected,916,,,1
572592023,100001123204703,Undirected,917,,,1
572802652,100001080695237,Undirected,918,,,1
572802652,100001085331745,Undirected,919,,,1
574369900,100001055702229,Undirected,920,,,1
577401938,100001045554195,Undirected,921,,,1
577401938,100001125136179,Undirected,922,,,1
577882922,100000924961212,Undirected,923,,,1
604678719,100000924163414,Undirected,924,,,1
604678719,100000960586800,Undirected,925,,,1
604678719,100000987429985,Undirected,926,,,1
604678719,100001123204703,Undirected,927,,,1
604678719,100001169124719,Undirected,928,,,1
611832495,100000953946345,Undirected,929,,,1
611832495,100000963260959,Undirected,930,,,1
611832495,100000991364918,Undirected,931,,,1
611832495,100001060227707,Undirected,932,,,1
611832495,100001062252570,Undirected,933,,,1
611832495,100001091687101,Undirected,934,,,1
611832495,100001111418817,Undirected,935,,,1
618222551,100000987071612,Undirected,936,,,1
618222551,100001023457031,Undirected,937,,,1
618222551,100001026317812,Undirected,938,,,1
618222551,100001043490715,Undirected,939,,,1
626452503,100000960586800,Undirected,940,,,1
626452503,100000987429985,Undirected,941,,,1
626452503,100001169124719,Undirected,942,,,1
631274226,100001091821306,Undirected,943,,,1
631274226,100001104446238,Undirected,944,,,1
633000389,100001095919345,Undirected,945,,,1
639647750,100000924961212,Undirected,946,,,1
640611955,100000987429985,Undirected,947,,,1
640611955,100001123204703,Undirected,948,,,1
640611955,100001169124719,Undirected,949,,,1
640887158,100001062252570,Undirected,950,,,1
641527218,100000960586800,Undirected,951,,,1
641527218,100000987429985,Undirected,952,,,1
641527218,100001123204703,Undirected,953,,,1
641527218,100001169124719,Undirected,954,,,1
645684047,100001091821306,Undirected,955,,,1
645684047,100001104446238,Undirected,956,,,1
648989580,100000949330022,Undirected,957,,,1
648989580,100001058764697,Undirected,958,,,1
651928572,100000987429985,Undirected,959,,,1
651928572,100001123204703,Undirected,960,,,1
651928572,100001169124719,Undirected,961,,,1
657927805,100001091821306,Undirected,962,,,1
657927805,100001104446238,Undirected,963,,,1
670161715,100001071874979,Undirected,964,,,1
677924538,100000960586800,Undirected,965,,,1
677924538,100000987429985,Undirected,966,,,1
677924538,100001136374252,Undirected,967,,,1
677940123,100000924961212,Undirected,968,,,1
677940123,100000959395450,Undirected,969,,,1
678200621,100001024740761,Undirected,970,,,1
678200621,100001062252570,Undirected,971,,,1
530759938,100001257850847,Undirected,972,,,1
534275844,100001261815918,Undirected,973,,,1
534275844,100001276825004,Undirected,974,,,1
534275844,100001293657043,Undirected,975,,,1
534275844,100001346905483,Undirected,976,,,1
534300238,100001261815918,Undirected,977,,,1
534300238,100001346905483,Undirected,978,,,1
537347192,100001188206418,Undirected,979,,,1
540657595,100001227885111,Undirected,980,,,1
540657595,100001293657043,Undirected,981,,,1
540657595,100001310038127,Undirected,982,,,1
540657595,100001341902578,Undirected,983,,,1
542798668,100001173237270,Undirected,984,,,1
542798668,100001173358143,Undirected,985,,,1
542798668,100001210093865,Undirected,986,,,1
542798668,100001239414049,Undirected,987,,,1
542798668,100001279492993,Undirected,988,,,1
542798668,100001280190724,Undirected,989,,,1
542798668,100001312835039,Undirected,990,,,1
544552466,100001257850847,Undirected,991,,,1
545577860,100001257850847,Undirected,992,,,1
545577860,100001267895375,Undirected,993,,,1
545577860,100001312835039,Undirected,994,,,1
545577860,100001315257589,Undirected,995,,,1
551074991,100001188029048,Undirected,996,,,1
551799461,100001172758599,Undirected,997,,,1
551799461,100001173358143,Undirected,998,,,1
551799461,100001336971589,Undirected,999,,,1
557874377,100001267895375,Undirected,1000,,,1
559392060,100001343411851,Undirected,1001,,,1
559392060,100001368604838,Undirected,1002,,,1
560236619,100001210093865,Undirected,1003,,,1
560236619,100001239414049,Undirected,1004,,,1
560236619,100001279492993,Undirected,1005,,,1
560236619,100001280190724,Undirected,1006,,,1
560236619,100001312835039,Undirected,1007,,,1
561396745,100001279492993,Undirected,1008,,,1
561396745,100001312835039,Undirected,1009,,,1
569925919,100001172758599,Undirected,1010,,,1
569925919,100001295257840,Undirected,1011,,,1
569925919,100001336971589,Undirected,1012,,,1
572592023,100001181106852,Undirected,1013,,,1
572592023,100001188029048,Undirected,1014,,,1
572592023,100001281010072,Undirected,1015,,,1
572592023,100001341902578,Undirected,1016,,,1
572802652,100001172758599,Undirected,1017,,,1
572802652,100001264637444,Undirected,1018,,,1
574369900,100001343411851,Undirected,1019,,,1
577882922,100001257850847,Undirected,1020,,,1
604678719,100001173237270,Undirected,1021,,,1
604678719,100001210093865,Undirected,1022,,,1
604678719,100001239414049,Undirected,1023,,,1
604678719,100001279492993,Undirected,1024,,,1
604678719,100001280190724,Undirected,1025,,,1
604678719,100001312835039,Undirected,1026,,,1
604678719,100001339474430,Undirected,1027,,,1
604678719,100001350288644,Undirected,1028,,,1
611832495,100001188029048,Undirected,1029,,,1
611832495,100001341902578,Undirected,1030,,,1
613852547,100001314002907,Undirected,1031,,,1
626452503,100001210093865,Undirected,1032,,,1
626452503,100001239414049,Undirected,1033,,,1
626452503,100001279492993,Undirected,1034,,,1
626452503,100001280190724,Undirected,1035,,,1
626452503,100001312835039,Undirected,1036,,,1
626452503,100001339474430,Undirected,1037,,,1
639647750,100001239414049,Undirected,1038,,,1
640611955,100001210093865,Undirected,1039,,,1
